passengerCount,WIFIAPTag,slice10min
100.0,E1-3A<E1-3-09>,2016-09-14-15-2
83.7,E1-3A<E1-3-09>,2016-09-14-15-3
100.3,E1-3A<E1-3-09>,2016-09-14-15-4
81.3,E1-3A<E1-3-09>,2016-09-14-15-5
88.0,E1-3A<E1-3-09>,2016-09-14-16-0
86.0,E1-3A<E1-3-09>,2016-09-14-16-1
84.7,E1-3A<E1-3-09>,2016-09-14-16-2
71.3,E1-3A<E1-3-09>,2016-09-14-16-3
77.7,E1-3A<E1-3-09>,2016-09-14-16-4
65.7,E1-3A<E1-3-09>,2016-09-14-16-5
48.3,E1-3A<E1-3-09>,2016-09-14-17-0
48.7,E1-3A<E1-3-09>,2016-09-14-17-1
53.3,E1-3A<E1-3-09>,2016-09-14-17-2
72.3,E1-3A<E1-3-09>,2016-09-14-17-3
66.3,E1-3A<E1-3-09>,2016-09-14-17-4
47.0,E1-3A<E1-3-09>,2016-09-14-17-5
127.3,E1-3B<E1-3-24>,2016-09-14-15-0
132.3,E1-3B<E1-3-24>,2016-09-14-15-1
144.3,E1-3B<E1-3-24>,2016-09-14-15-2
123.7,E1-3B<E1-3-24>,2016-09-14-15-3
96.0,E1-3B<E1-3-24>,2016-09-14-15-4
87.3,E1-3B<E1-3-24>,2016-09-14-15-5
91.7,E1-3B<E1-3-24>,2016-09-14-16-0
70.7,E1-3B<E1-3-24>,2016-09-14-16-1
74.3,E1-3B<E1-3-24>,2016-09-14-16-2
76.7,E1-3B<E1-3-24>,2016-09-14-16-3
90.3,E1-3B<E1-3-24>,2016-09-14-16-4
88.7,E1-3B<E1-3-24>,2016-09-14-16-5
81.0,E1-3B<E1-3-24>,2016-09-14-17-0
61.3,E1-3B<E1-3-24>,2016-09-14-17-1
49.0,E1-3B<E1-3-24>,2016-09-14-17-2
49.3,E1-3B<E1-3-24>,2016-09-14-17-3
67.0,E1-3B<E1-3-24>,2016-09-14-17-4
65.3,E1-3B<E1-3-24>,2016-09-14-17-5
210.7,E1-3B<E1-3-25>,2016-09-14-15-0
239.3,E1-3B<E1-3-25>,2016-09-14-15-1
230.0,E1-3B<E1-3-25>,2016-09-14-15-2
230.0,E1-3B<E1-3-25>,2016-09-14-15-3
177.7,E1-3B<E1-3-25>,2016-09-14-15-4
172.7,E1-3B<E1-3-25>,2016-09-14-15-5
177.0,E1-3B<E1-3-25>,2016-09-14-16-0
172.7,E1-3B<E1-3-25>,2016-09-14-16-1
155.7,E1-3B<E1-3-25>,2016-09-14-16-2
165.0,E1-3B<E1-3-25>,2016-09-14-16-3
160.3,E1-3B<E1-3-25>,2016-09-14-16-4
167.0,E1-3B<E1-3-25>,2016-09-14-16-5
174.7,E1-3B<E1-3-25>,2016-09-14-17-0
123.7,E1-3B<E1-3-25>,2016-09-14-17-1
76.3,E1-3B<E1-3-25>,2016-09-14-17-2
73.3,E1-3B<E1-3-25>,2016-09-14-17-3
76.3,E1-3B<E1-3-25>,2016-09-14-17-4
74.7,E1-3B<E1-3-25>,2016-09-14-17-5
55.3,E1-3B<E1-3-26>,2016-09-14-15-0
69.0,E1-3B<E1-3-26>,2016-09-14-15-1
61.0,E1-3B<E1-3-26>,2016-09-14-15-2
80.7,E1-3B<E1-3-26>,2016-09-14-15-3
79.7,E1-3B<E1-3-26>,2016-09-14-15-4
54.7,E1-3B<E1-3-26>,2016-09-14-15-5
59.3,E1-3B<E1-3-26>,2016-09-14-16-0
73.3,E1-3B<E1-3-26>,2016-09-14-16-1
66.7,E1-3B<E1-3-26>,2016-09-14-16-2
51.0,E1-3B<E1-3-26>,2016-09-14-16-3
51.0,E1-3B<E1-3-26>,2016-09-14-16-4
60.3,E1-3B<E1-3-26>,2016-09-14-16-5
56.0,E1-3B<E1-3-26>,2016-09-14-17-0
50.3,E1-3B<E1-3-26>,2016-09-14-17-1
43.7,E1-3B<E1-3-26>,2016-09-14-17-2
36.3,E1-3B<E1-3-26>,2016-09-14-17-3
27.3,E1-3B<E1-3-26>,2016-09-14-17-4
35.3,E1-3B<E1-3-26>,2016-09-14-17-5
30.3,E1-3B<E1-3-27>,2016-09-14-15-0
29.7,E1-3B<E1-3-27>,2016-09-14-15-1
32.0,E1-3B<E1-3-27>,2016-09-14-15-2
42.3,E1-3B<E1-3-27>,2016-09-14-15-3
42.3,E1-3B<E1-3-27>,2016-09-14-15-4
43.3,E1-3B<E1-3-27>,2016-09-14-15-5
41.3,E1-3B<E1-3-27>,2016-09-14-16-0
51.0,E1-3B<E1-3-27>,2016-09-14-16-1
59.0,E1-3B<E1-3-27>,2016-09-14-16-2
78.3,E1-3B<E1-3-27>,2016-09-14-16-3
71.7,E1-3B<E1-3-27>,2016-09-14-16-4
69.3,E1-3B<E1-3-27>,2016-09-14-16-5
76.0,E1-3B<E1-3-27>,2016-09-14-17-0
38.7,E1-3B<E1-3-27>,2016-09-14-17-1
35.0,E1-3B<E1-3-27>,2016-09-14-17-2
28.7,E1-3B<E1-3-27>,2016-09-14-17-3
19.7,E1-3B<E1-3-27>,2016-09-14-17-4
36.7,E1-3B<E1-3-27>,2016-09-14-17-5
52.0,E1-3B<E1-3-28>,2016-09-14-15-0
47.3,E1-3B<E1-3-28>,2016-09-14-15-1
52.0,E1-3B<E1-3-28>,2016-09-14-15-2
50.3,E1-3B<E1-3-28>,2016-09-14-15-3
51.0,E1-3B<E1-3-28>,2016-09-14-15-4
26.3,E1-3B<E1-3-28>,2016-09-14-15-5
23.3,E1-3B<E1-3-28>,2016-09-14-16-0
26.0,E1-3B<E1-3-28>,2016-09-14-16-1
36.7,E1-3B<E1-3-28>,2016-09-14-16-2
41.0,E1-3B<E1-3-28>,2016-09-14-16-3
52.3,E1-3B<E1-3-28>,2016-09-14-16-4
41.0,E1-3B<E1-3-28>,2016-09-14-16-5
61.7,E1-3B<E1-3-28>,2016-09-14-17-0
44.3,E1-3B<E1-3-28>,2016-09-14-17-1
23.7,E1-3B<E1-3-28>,2016-09-14-17-2
27.0,E1-3B<E1-3-28>,2016-09-14-17-3
35.3,E1-3B<E1-3-28>,2016-09-14-17-4
27.7,E1-3B<E1-3-28>,2016-09-14-17-5
63.0,E1-3B<E1-3-29>,2016-09-14-15-0
59.0,E1-3B<E1-3-29>,2016-09-14-15-1
64.7,E1-3B<E1-3-29>,2016-09-14-15-2
76.0,E1-3B<E1-3-29>,2016-09-14-15-3
82.3,E1-3B<E1-3-29>,2016-09-14-15-4
71.0,E1-3B<E1-3-29>,2016-09-14-15-5
75.3,E1-3B<E1-3-29>,2016-09-14-16-0
69.3,E1-3B<E1-3-29>,2016-09-14-16-1
64.7,E1-3B<E1-3-29>,2016-09-14-16-2
59.3,E1-3B<E1-3-29>,2016-09-14-16-3
60.7,E1-3B<E1-3-29>,2016-09-14-16-4
59.7,E1-3B<E1-3-29>,2016-09-14-16-5
65.0,E1-3B<E1-3-29>,2016-09-14-17-0
61.7,E1-3B<E1-3-29>,2016-09-14-17-1
60.0,E1-3B<E1-3-29>,2016-09-14-17-2
64.7,E1-3B<E1-3-29>,2016-09-14-17-3
77.7,E1-3B<E1-3-29>,2016-09-14-17-4
55.7,E1-3B<E1-3-29>,2016-09-14-17-5
46.0,E1-3B<E1-3-30>,2016-09-14-15-0
41.0,E1-3B<E1-3-30>,2016-09-14-15-1
47.0,E1-3B<E1-3-30>,2016-09-14-15-2
59.3,E1-3B<E1-3-30>,2016-09-14-15-3
46.3,E1-3B<E1-3-30>,2016-09-14-15-4
37.0,E1-3B<E1-3-30>,2016-09-14-15-5
34.7,E1-3B<E1-3-30>,2016-09-14-16-0
29.3,E1-3B<E1-3-30>,2016-09-14-16-1
24.3,E1-3B<E1-3-30>,2016-09-14-16-2
26.3,E1-3B<E1-3-30>,2016-09-14-16-3
24.7,E1-3B<E1-3-30>,2016-09-14-16-4
31.3,E1-3B<E1-3-30>,2016-09-14-16-5
49.0,E1-3B<E1-3-30>,2016-09-14-17-0
38.3,E1-3B<E1-3-30>,2016-09-14-17-1
35.0,E1-3B<E1-3-30>,2016-09-14-17-2
29.7,E1-3B<E1-3-30>,2016-09-14-17-3
15.7,E1-3B<E1-3-30>,2016-09-14-17-4
15.3,E1-3B<E1-3-30>,2016-09-14-17-5
89.0,E1-3B<E1-3-31>,2016-09-14-15-0
91.7,E1-3B<E1-3-31>,2016-09-14-15-1
121.0,E1-3B<E1-3-31>,2016-09-14-15-2
125.7,E1-3B<E1-3-31>,2016-09-14-15-3
125.3,E1-3B<E1-3-31>,2016-09-14-15-4
123.3,E1-3B<E1-3-31>,2016-09-14-15-5
115.7,E1-3B<E1-3-31>,2016-09-14-16-0
115.7,E1-3B<E1-3-31>,2016-09-14-16-1
123.3,E1-3B<E1-3-31>,2016-09-14-16-2
92.7,E1-3B<E1-3-31>,2016-09-14-16-3
67.7,E1-3B<E1-3-31>,2016-09-14-16-4
80.7,E1-3B<E1-3-31>,2016-09-14-16-5
83.0,E1-3B<E1-3-31>,2016-09-14-17-0
92.3,E1-3B<E1-3-31>,2016-09-14-17-1
98.3,E1-3B<E1-3-31>,2016-09-14-17-2
100.7,E1-3B<E1-3-31>,2016-09-14-17-3
109.0,E1-3B<E1-3-31>,2016-09-14-17-4
108.3,E1-3B<E1-3-31>,2016-09-14-17-5
68.3,E1-3C<E1-3-11>,2016-09-14-15-0
85.0,E1-3C<E1-3-11>,2016-09-14-15-1
88.7,E1-3C<E1-3-11>,2016-09-14-15-2
78.3,E1-3C<E1-3-11>,2016-09-14-15-3
79.3,E1-3C<E1-3-11>,2016-09-14-15-4
78.3,E1-3C<E1-3-11>,2016-09-14-15-5
101.0,E1-3C<E1-3-11>,2016-09-14-16-0
85.7,E1-3C<E1-3-11>,2016-09-14-16-1
97.7,E1-3C<E1-3-11>,2016-09-14-16-2
84.7,E1-3C<E1-3-11>,2016-09-14-16-3
96.3,E1-3C<E1-3-11>,2016-09-14-16-4
108.3,E1-3C<E1-3-11>,2016-09-14-16-5
118.0,E1-3C<E1-3-11>,2016-09-14-17-0
97.7,E1-3C<E1-3-11>,2016-09-14-17-1
71.3,E1-3C<E1-3-11>,2016-09-14-17-2
52.7,E1-3C<E1-3-11>,2016-09-14-17-3
52.7,E1-3C<E1-3-11>,2016-09-14-17-4
40.3,E1-3C<E1-3-11>,2016-09-14-17-5
80.7,E1-3C<E1-3-12>,2016-09-14-15-0
73.0,E1-3C<E1-3-12>,2016-09-14-15-1
78.3,E1-3C<E1-3-12>,2016-09-14-15-2
73.0,E1-3C<E1-3-12>,2016-09-14-15-3
63.3,E1-3C<E1-3-12>,2016-09-14-15-4
63.3,E1-3C<E1-3-12>,2016-09-14-15-5
78.7,E1-3C<E1-3-12>,2016-09-14-16-0
77.0,E1-3C<E1-3-12>,2016-09-14-16-1
73.3,E1-3C<E1-3-12>,2016-09-14-16-2
71.0,E1-3C<E1-3-12>,2016-09-14-16-3
93.0,E1-3C<E1-3-12>,2016-09-14-16-4
95.7,E1-3C<E1-3-12>,2016-09-14-16-5
91.0,E1-3C<E1-3-12>,2016-09-14-17-0
65.7,E1-3C<E1-3-12>,2016-09-14-17-1
64.0,E1-3C<E1-3-12>,2016-09-14-17-2
67.3,E1-3C<E1-3-12>,2016-09-14-17-3
59.7,E1-3C<E1-3-12>,2016-09-14-17-4
66.0,E1-3C<E1-3-12>,2016-09-14-17-5
100.0,E1-3C<E1-3-13>,2016-09-14-15-0
94.7,E1-3C<E1-3-13>,2016-09-14-15-1
111.7,E1-3C<E1-3-13>,2016-09-14-15-2
86.7,E1-3C<E1-3-13>,2016-09-14-15-3
96.0,E1-3C<E1-3-13>,2016-09-14-15-4
75.3,E1-3C<E1-3-13>,2016-09-14-15-5
75.7,E1-3C<E1-3-13>,2016-09-14-16-0
70.7,E1-3C<E1-3-13>,2016-09-14-16-1
68.3,E1-3C<E1-3-13>,2016-09-14-16-2
61.3,E1-3C<E1-3-13>,2016-09-14-16-3
61.3,E1-3C<E1-3-13>,2016-09-14-16-4
67.7,E1-3C<E1-3-13>,2016-09-14-16-5
100.7,E1-3C<E1-3-13>,2016-09-14-17-0
88.7,E1-3C<E1-3-13>,2016-09-14-17-1
66.7,E1-3C<E1-3-13>,2016-09-14-17-2
73.3,E1-3C<E1-3-13>,2016-09-14-17-3
79.3,E1-3C<E1-3-13>,2016-09-14-17-4
76.3,E1-3C<E1-3-13>,2016-09-14-17-5
162.0,E1-3C<E1-3-14>,2016-09-14-15-0
160.0,E1-3C<E1-3-14>,2016-09-14-15-1
169.3,E1-3C<E1-3-14>,2016-09-14-15-2
197.7,E1-3C<E1-3-14>,2016-09-14-15-3
181.7,E1-3C<E1-3-14>,2016-09-14-15-4
139.7,E1-3C<E1-3-14>,2016-09-14-15-5
109.3,E1-3C<E1-3-14>,2016-09-14-16-0
99.7,E1-3C<E1-3-14>,2016-09-14-16-1
100.3,E1-3C<E1-3-14>,2016-09-14-16-2
103.0,E1-3C<E1-3-14>,2016-09-14-16-3
120.7,E1-3C<E1-3-14>,2016-09-14-16-4
126.0,E1-3C<E1-3-14>,2016-09-14-16-5
145.0,E1-3C<E1-3-14>,2016-09-14-17-0
129.7,E1-3C<E1-3-14>,2016-09-14-17-1
98.0,E1-3C<E1-3-14>,2016-09-14-17-2
100.7,E1-3C<E1-3-14>,2016-09-14-17-3
113.7,E1-3C<E1-3-14>,2016-09-14-17-4
102.3,E1-3C<E1-3-14>,2016-09-14-17-5
112.7,E1-3C<E1-3-15>,2016-09-14-15-0
106.7,E1-3C<E1-3-15>,2016-09-14-15-1
151.3,E1-3C<E1-3-15>,2016-09-14-15-2
128.7,E1-3C<E1-3-15>,2016-09-14-15-3
121.0,E1-3C<E1-3-15>,2016-09-14-15-4
108.7,E1-3C<E1-3-15>,2016-09-14-15-5
90.7,E1-3C<E1-3-15>,2016-09-14-16-0
101.0,E1-3C<E1-3-15>,2016-09-14-16-1
91.3,E1-3C<E1-3-15>,2016-09-14-16-2
73.3,E1-3C<E1-3-15>,2016-09-14-16-3
74.0,E1-3C<E1-3-15>,2016-09-14-16-4
81.3,E1-3C<E1-3-15>,2016-09-14-16-5
91.7,E1-3C<E1-3-15>,2016-09-14-17-0
80.3,E1-3C<E1-3-15>,2016-09-14-17-1
78.3,E1-3C<E1-3-15>,2016-09-14-17-2
85.7,E1-3C<E1-3-15>,2016-09-14-17-3
82.3,E1-3C<E1-3-15>,2016-09-14-17-4
94.0,E1-3C<E1-3-15>,2016-09-14-17-5
82.3,E1-3C<E1-3-16>,2016-09-14-15-0
88.3,E1-3C<E1-3-16>,2016-09-14-15-1
75.3,E1-3C<E1-3-16>,2016-09-14-15-2
87.7,E1-3C<E1-3-16>,2016-09-14-15-3
97.7,E1-3C<E1-3-16>,2016-09-14-15-4
76.3,E1-3C<E1-3-16>,2016-09-14-15-5
48.3,E1-3C<E1-3-16>,2016-09-14-16-0
47.0,E1-3C<E1-3-16>,2016-09-14-16-1
49.0,E1-3C<E1-3-16>,2016-09-14-16-2
59.0,E1-3C<E1-3-16>,2016-09-14-16-3
56.7,E1-3C<E1-3-16>,2016-09-14-16-4
59.3,E1-3C<E1-3-16>,2016-09-14-16-5
66.7,E1-3C<E1-3-16>,2016-09-14-17-0
58.7,E1-3C<E1-3-16>,2016-09-14-17-1
79.0,E1-3C<E1-3-16>,2016-09-14-17-2
83.3,E1-3C<E1-3-16>,2016-09-14-17-3
76.3,E1-3C<E1-3-16>,2016-09-14-17-4
92.3,E1-3C<E1-3-16>,2016-09-14-17-5
78.7,E1-3C<E1-3-17>,2016-09-14-15-0
70.3,E1-3C<E1-3-17>,2016-09-14-15-1
77.7,E1-3C<E1-3-17>,2016-09-14-15-2
83.3,E1-3C<E1-3-17>,2016-09-14-15-3
85.0,E1-3C<E1-3-17>,2016-09-14-15-4
69.0,E1-3C<E1-3-17>,2016-09-14-15-5
50.3,E1-3C<E1-3-17>,2016-09-14-16-0
37.0,E1-3C<E1-3-17>,2016-09-14-16-1
33.7,E1-3C<E1-3-17>,2016-09-14-16-2
41.7,E1-3C<E1-3-17>,2016-09-14-16-3
52.3,E1-3C<E1-3-17>,2016-09-14-16-4
37.3,E1-3C<E1-3-17>,2016-09-14-16-5
36.7,E1-3C<E1-3-17>,2016-09-14-17-0
42.7,E1-3C<E1-3-17>,2016-09-14-17-1
66.0,E1-3C<E1-3-17>,2016-09-14-17-2
67.3,E1-3C<E1-3-17>,2016-09-14-17-3
80.3,E1-3C<E1-3-17>,2016-09-14-17-4
83.0,E1-3C<E1-3-17>,2016-09-14-17-5
43.7,E1-3C<E1-3-18>,2016-09-14-15-0
29.7,E1-3C<E1-3-18>,2016-09-14-15-1
31.7,E1-3C<E1-3-18>,2016-09-14-15-2
31.0,E1-3C<E1-3-18>,2016-09-14-15-3
27.7,E1-3C<E1-3-18>,2016-09-14-15-4
40.3,E1-3C<E1-3-18>,2016-09-14-15-5
20.7,E1-3C<E1-3-18>,2016-09-14-16-0
21.3,E1-3C<E1-3-18>,2016-09-14-16-1
10.3,E1-3C<E1-3-18>,2016-09-14-16-2
10.3,E1-3C<E1-3-18>,2016-09-14-16-3
17.0,E1-3C<E1-3-18>,2016-09-14-16-4
25.0,E1-3C<E1-3-18>,2016-09-14-16-5
22.3,E1-3C<E1-3-18>,2016-09-14-17-0
17.3,E1-3C<E1-3-18>,2016-09-14-17-1
7.3,E1-3C<E1-3-18>,2016-09-14-17-2
11.7,E1-3C<E1-3-18>,2016-09-14-17-3
13.7,E1-3C<E1-3-18>,2016-09-14-17-4
27.0,E1-3C<E1-3-18>,2016-09-14-17-5
73.3,E1-3C<E1-3-19>,2016-09-14-15-0
41.3,E1-3C<E1-3-19>,2016-09-14-15-1
39.7,E1-3C<E1-3-19>,2016-09-14-15-2
56.3,E1-3C<E1-3-19>,2016-09-14-15-3
56.0,E1-3C<E1-3-19>,2016-09-14-15-4
71.0,E1-3C<E1-3-19>,2016-09-14-15-5
48.3,E1-3C<E1-3-19>,2016-09-14-16-0
46.0,E1-3C<E1-3-19>,2016-09-14-16-1
48.3,E1-3C<E1-3-19>,2016-09-14-16-2
40.0,E1-3C<E1-3-19>,2016-09-14-16-3
26.0,E1-3C<E1-3-19>,2016-09-14-16-4
27.3,E1-3C<E1-3-19>,2016-09-14-16-5
34.0,E1-3C<E1-3-19>,2016-09-14-17-0
39.7,E1-3C<E1-3-19>,2016-09-14-17-1
39.3,E1-3C<E1-3-19>,2016-09-14-17-2
35.3,E1-3C<E1-3-19>,2016-09-14-17-3
37.3,E1-3C<E1-3-19>,2016-09-14-17-4
46.7,E1-3C<E1-3-19>,2016-09-14-17-5
62.0,E1-3C<E1-3-20>,2016-09-14-15-0
47.3,E1-3C<E1-3-20>,2016-09-14-15-1
46.7,E1-3C<E1-3-20>,2016-09-14-15-2
58.3,E1-3C<E1-3-20>,2016-09-14-15-3
59.7,E1-3C<E1-3-20>,2016-09-14-15-4
66.0,E1-3C<E1-3-20>,2016-09-14-15-5
55.7,E1-3C<E1-3-20>,2016-09-14-16-0
47.0,E1-3C<E1-3-20>,2016-09-14-16-1
52.0,E1-3C<E1-3-20>,2016-09-14-16-2
45.7,E1-3C<E1-3-20>,2016-09-14-16-3
31.3,E1-3C<E1-3-20>,2016-09-14-16-4
19.7,E1-3C<E1-3-20>,2016-09-14-16-5
16.7,E1-3C<E1-3-20>,2016-09-14-17-0
16.3,E1-3C<E1-3-20>,2016-09-14-17-1
14.7,E1-3C<E1-3-20>,2016-09-14-17-2
17.0,E1-3C<E1-3-20>,2016-09-14-17-3
26.3,E1-3C<E1-3-20>,2016-09-14-17-4
38.3,E1-3C<E1-3-20>,2016-09-14-17-5
71.3,E1-3C<E1-3-21>,2016-09-14-15-0
69.7,E1-3C<E1-3-21>,2016-09-14-15-1
89.3,E1-3C<E1-3-21>,2016-09-14-15-2
76.0,E1-3C<E1-3-21>,2016-09-14-15-3
74.3,E1-3C<E1-3-21>,2016-09-14-15-4
77.3,E1-3C<E1-3-21>,2016-09-14-15-5
83.7,E1-3C<E1-3-21>,2016-09-14-16-0
83.3,E1-3C<E1-3-21>,2016-09-14-16-1
85.0,E1-3C<E1-3-21>,2016-09-14-16-2
53.0,E1-3C<E1-3-21>,2016-09-14-16-3
29.7,E1-3C<E1-3-21>,2016-09-14-16-4
38.7,E1-3C<E1-3-21>,2016-09-14-16-5
43.0,E1-3C<E1-3-21>,2016-09-14-17-0
41.0,E1-3C<E1-3-21>,2016-09-14-17-1
36.3,E1-3C<E1-3-21>,2016-09-14-17-2
49.0,E1-3C<E1-3-21>,2016-09-14-17-3
63.3,E1-3C<E1-3-21>,2016-09-14-17-4
53.3,E1-3C<E1-3-21>,2016-09-14-17-5
79.0,E1-3C<E1-3-22>,2016-09-14-15-0
91.0,E1-3C<E1-3-22>,2016-09-14-15-1
107.3,E1-3C<E1-3-22>,2016-09-14-15-2
105.3,E1-3C<E1-3-22>,2016-09-14-15-3
125.0,E1-3C<E1-3-22>,2016-09-14-15-4
108.7,E1-3C<E1-3-22>,2016-09-14-15-5
79.0,E1-3C<E1-3-22>,2016-09-14-16-0
69.7,E1-3C<E1-3-22>,2016-09-14-16-1
73.3,E1-3C<E1-3-22>,2016-09-14-16-2
82.7,E1-3C<E1-3-22>,2016-09-14-16-3
89.3,E1-3C<E1-3-22>,2016-09-14-16-4
90.7,E1-3C<E1-3-22>,2016-09-14-16-5
111.0,E1-3C<E1-3-22>,2016-09-14-17-0
111.7,E1-3C<E1-3-22>,2016-09-14-17-1
117.7,E1-3C<E1-3-22>,2016-09-14-17-2
144.3,E1-3C<E1-3-22>,2016-09-14-17-3
159.3,E1-3C<E1-3-22>,2016-09-14-17-4
151.3,E1-3C<E1-3-22>,2016-09-14-17-5
3.7,E2-1A-1<E2-1-01>,2016-09-14-15-0
2.3,E2-1A-1<E2-1-01>,2016-09-14-15-1
3.0,E2-1A-1<E2-1-01>,2016-09-14-15-2
5.7,E2-1A-1<E2-1-01>,2016-09-14-15-3
6.3,E2-1A-1<E2-1-01>,2016-09-14-15-4
3.3,E2-1A-1<E2-1-01>,2016-09-14-15-5
0.0,E2-1A-1<E2-1-01>,2016-09-14-16-0
6.3,E2-1A-1<E2-1-01>,2016-09-14-16-1
10.3,E2-1A-1<E2-1-01>,2016-09-14-16-2
8.3,E2-1A-1<E2-1-01>,2016-09-14-16-3
3.3,E2-1A-1<E2-1-01>,2016-09-14-16-4
4.7,E2-1A-1<E2-1-01>,2016-09-14-16-5
0.7,E2-1A-1<E2-1-01>,2016-09-14-17-0
1.3,E2-1A-1<E2-1-01>,2016-09-14-17-1
0.7,E2-1A-1<E2-1-01>,2016-09-14-17-2
1.0,E2-1A-1<E2-1-01>,2016-09-14-17-3
2.7,E2-1A-1<E2-1-01>,2016-09-14-17-4
4.3,E2-1A-1<E2-1-01>,2016-09-14-17-5
6.3,E2-1A-2<E2-1-01>,2016-09-14-15-0
6.3,E2-1A-2<E2-1-01>,2016-09-14-15-1
9.0,E2-1A-2<E2-1-01>,2016-09-14-15-2
5.0,E2-1A-2<E2-1-01>,2016-09-14-15-3
11.3,E2-1A-2<E2-1-01>,2016-09-14-15-4
6.7,E2-1A-2<E2-1-01>,2016-09-14-15-5
6.3,E2-1A-2<E2-1-01>,2016-09-14-16-0
5.7,E2-1A-2<E2-1-01>,2016-09-14-16-1
7.7,E2-1A-2<E2-1-01>,2016-09-14-16-2
3.0,E2-1A-2<E2-1-01>,2016-09-14-16-3
1.7,E2-1A-2<E2-1-01>,2016-09-14-16-4
8.0,E2-1A-2<E2-1-01>,2016-09-14-16-5
3.0,E2-1A-2<E2-1-01>,2016-09-14-17-0
6.3,E2-1A-2<E2-1-01>,2016-09-14-17-1
1.0,E2-1A-2<E2-1-01>,2016-09-14-17-2
1.3,E2-1A-2<E2-1-01>,2016-09-14-17-3
3.7,E2-1A-2<E2-1-01>,2016-09-14-17-4
7.3,E2-1A-2<E2-1-01>,2016-09-14-17-5
9.3,E2-1A-3<E2-1-01>,2016-09-14-15-0
8.3,E2-1A-3<E2-1-01>,2016-09-14-15-1
7.3,E2-1A-3<E2-1-01>,2016-09-14-15-2
8.3,E2-1A-3<E2-1-01>,2016-09-14-15-3
7.3,E2-1A-3<E2-1-01>,2016-09-14-15-4
10.7,E2-1A-3<E2-1-01>,2016-09-14-15-5
17.0,E2-1A-3<E2-1-01>,2016-09-14-16-0
11.7,E2-1A-3<E2-1-01>,2016-09-14-16-1
8.0,E2-1A-3<E2-1-01>,2016-09-14-16-2
6.0,E2-1A-3<E2-1-01>,2016-09-14-16-3
0.3,E2-1A-3<E2-1-01>,2016-09-14-16-4
3.7,E2-1A-3<E2-1-01>,2016-09-14-16-5
7.0,E2-1A-3<E2-1-01>,2016-09-14-17-0
6.7,E2-1A-3<E2-1-01>,2016-09-14-17-1
0.0,E2-1A-3<E2-1-01>,2016-09-14-17-2
2.0,E2-1A-3<E2-1-01>,2016-09-14-17-3
4.7,E2-1A-3<E2-1-01>,2016-09-14-17-4
3.7,E2-1A-3<E2-1-01>,2016-09-14-17-5
8.3,E2-1A-4<E2-1-01>,2016-09-14-15-0
5.3,E2-1A-4<E2-1-01>,2016-09-14-15-1
3.7,E2-1A-4<E2-1-01>,2016-09-14-15-2
3.3,E2-1A-4<E2-1-01>,2016-09-14-15-3
3.3,E2-1A-4<E2-1-01>,2016-09-14-15-4
3.7,E2-1A-4<E2-1-01>,2016-09-14-15-5
4.0,E2-1A-4<E2-1-01>,2016-09-14-16-0
7.3,E2-1A-4<E2-1-01>,2016-09-14-16-1
10.7,E2-1A-4<E2-1-01>,2016-09-14-16-2
2.3,E2-1A-4<E2-1-01>,2016-09-14-16-3
2.0,E2-1A-4<E2-1-01>,2016-09-14-16-4
3.7,E2-1A-4<E2-1-01>,2016-09-14-16-5
1.3,E2-1A-4<E2-1-01>,2016-09-14-17-0
6.3,E2-1A-4<E2-1-01>,2016-09-14-17-1
5.7,E2-1A-4<E2-1-01>,2016-09-14-17-2
4.3,E2-1A-4<E2-1-01>,2016-09-14-17-3
4.3,E2-1A-4<E2-1-01>,2016-09-14-17-4
2.3,E2-1A-4<E2-1-01>,2016-09-14-17-5
0.3,E2-1A-6<E2-1-01>,2016-09-14-15-0
0.3,E2-1A-6<E2-1-01>,2016-09-14-15-1
0.0,E2-1A-6<E2-1-01>,2016-09-14-15-2
0.0,E2-1A-6<E2-1-01>,2016-09-14-15-3
0.0,E2-1A-6<E2-1-01>,2016-09-14-15-4
0.7,E2-1A-6<E2-1-01>,2016-09-14-15-5
0.0,E2-1A-6<E2-1-01>,2016-09-14-16-0
1.3,E2-1A-6<E2-1-01>,2016-09-14-16-1
0.0,E2-1A-6<E2-1-01>,2016-09-14-16-2
0.0,E2-1A-6<E2-1-01>,2016-09-14-16-3
0.7,E2-1A-6<E2-1-01>,2016-09-14-16-4
1.7,E2-1A-6<E2-1-01>,2016-09-14-16-5
0.7,E2-1A-6<E2-1-01>,2016-09-14-17-0
0.3,E2-1A-6<E2-1-01>,2016-09-14-17-1
0.3,E2-1A-6<E2-1-01>,2016-09-14-17-2
0.3,E2-1A-6<E2-1-01>,2016-09-14-17-3
0.0,E2-1A-6<E2-1-01>,2016-09-14-17-4
0.3,E2-1A-6<E2-1-01>,2016-09-14-17-5
0.0,E2-1A<E2-1A-05>,2016-09-14-15-0
0.0,E2-1A<E2-1A-05>,2016-09-14-15-1
0.0,E2-1A<E2-1A-05>,2016-09-14-15-2
0.0,E2-1A<E2-1A-05>,2016-09-14-15-3
0.3,E2-1A<E2-1A-05>,2016-09-14-15-4
0.0,E2-1A<E2-1A-05>,2016-09-14-15-5
0.0,E2-1A<E2-1A-05>,2016-09-14-16-0
0.0,E2-1A<E2-1A-05>,2016-09-14-16-1
0.0,E2-1A<E2-1A-05>,2016-09-14-16-2
